timestamp,bus1_δ,bus1_ω,bus1_ed_dash,bus1_eq_dash,bus1_vm,bus1_vr1,bus1_vr2,bus1_vf_tilade,bus1_xg1,bus1_xg2,bus2_δ,bus2_ω,bus2_ed_dash,bus2_eq_dash,bus2_vm,bus2_vr1,bus2_vr2,bus2_vf_tilade,bus2_xg1,bus2_xg2,bus3_δ,bus3_ω,bus3_ed_dash,bus3_eq_dash,bus3_vm,bus3_vr1,bus3_vr2,bus3_vf_tilade,bus6_δ,bus6_ω,bus6_ed_dash,bus6_eq_dash,bus6_vm,bus6_vr1,bus6_vr2,bus6_vf_tilade,bus8_δ,bus8_ω,bus8_ed_dash,bus8_eq_dash,bus8_vm,bus8_vr1,bus8_vr2,bus8_vf_tilade,bus1_vh,bus2_vh,bus3_vh,bus4_vh,bus5_vh,bus6_vh,bus7_vh,bus8_vh,bus9_vh,bus10_vh,bus11_vh,bus12_vh,bus13_vh,bus14_vh,bus1_θh,bus2_θh,bus3_θh,bus4_θh,bus5_θh,bus6_θh,bus7_θh,bus8_θh,bus9_θh,bus10_θh,bus11_θh,bus12_θh,bus13_θh,bus14_θh,bus1_id,bus2_id,bus3_id,bus6_id,bus8_id,bus1_iq,bus2_iq,bus3_iq,bus6_iq,bus8_iq
2.711029,-0.02395,330.702819,0.65669,0.817066,0.466219,27.66075,0.440178,3.863299,2.464608,-31.354765,2.360281,451.542449,0.388171,1.067195,0.359597,2.711902,0.214408,1.87357,0.186042,53.574129,-0.208202,377.14216,-0.005616,1.069766,0.54858,1.920268,0.163743,1.431656,-0.239184,377.031202,-0.001698,1.097585,0.729267,1.620456,0.145214,1.270175,-0.225185,377.079843,-0.00298,1.12964,0.839574,1.651002,0.15593,1.365135,0.39494,0.259805,0.47431,0.421318,0.417119,0.668165,0.577895,0.790378,0.538964,0.546221,0.598348,0.634719,0.616641,0.536766,-0.648428,-0.521339,-0.810438,-0.807853,-0.760039,-0.622019,-0.634432,-0.43501,-0.743526,-0.734764,-0.679395,-0.669536,-0.67641,-0.773495,1.921042,5.09806,2.625001,1.84733,1.378771,-0.940625,-0.708995,0.607062,0.555974,0.370866
2.711029,-0.02395,330.702799,0.65669,0.817066,0.466218,27.660751,0.440178,3.863299,2.464608,-31.354779,2.360282,451.542483,0.388171,1.067195,0.359596,2.711903,0.214408,1.87357,0.186042,53.574154,-0.208202,377.14216,-0.005616,1.069766,0.548579,1.920269,0.163743,1.431656,-0.239184,377.031201,-0.001698,1.097585,0.729267,1.620457,0.145214,1.270175,-0.225185,377.079843,-0.00298,1.12964,0.839573,1.651002,0.15593,1.365135,0.394955,0.259824,0.474328,0.421336,0.417136,0.668181,0.577914,0.790391,0.538985,0.546242,0.598367,0.634735,0.616659,0.536788,-0.648398,-0.521297,-0.810403,-0.807813,-0.760002,-0.622003,-0.634413,-0.435005,-0.743499,-0.734738,-0.679374,-0.669517,-0.67639,-0.773466,1.920969,5.098121,2.624907,1.847258,1.37872,-0.940627,-0.708961,0.607054,0.555965,0.370862
2.711029,-0.023952,330.702759,0.65669,0.817066,0.466216,27.660752,0.440178,3.863299,2.464608,-31.354808,2.360284,451.542552,0.38817,1.067195,0.359594,2.711905,0.214408,1.87357,0.186042,53.574203,-0.208202,377.142159,-0.005616,1.069766,0.548578,1.92027,0.163743,1.431656,-0.239184,377.0312,-0.001698,1.097585,0.729265,1.620458,0.145214,1.270175,-0.225185,377.079842,-0.00298,1.12964,0.839572,1.651003,0.15593,1.365135,0.394949,0.259817,0.474321,0.421329,0.41713,0.668175,0.577907,0.790386,0.538978,0.546235,0.598361,0.63473,0.616653,0.53678,-0.648411,-0.521316,-0.810417,-0.807829,-0.760017,-0.622009,-0.634421,-0.435007,-0.743509,-0.734748,-0.679382,-0.669524,-0.676398,-0.773477,1.920997,5.098099,2.624943,1.847284,1.378738,-0.940625,-0.708977,0.607058,0.555969,0.370864
2.711029,-0.023954,330.70268,0.65669,0.817066,0.466213,27.660755,0.440178,3.863299,2.464608,-31.354865,2.360287,451.542689,0.38817,1.067195,0.359589,2.711908,0.214408,1.87357,0.186041,53.574302,-0.208202,377.142156,-0.005616,1.069766,0.548574,1.920272,0.163743,1.431656,-0.239184,377.031198,-0.001698,1.097585,0.729262,1.620459,0.145214,1.270175,-0.225185,377.079841,-0.00298,1.12964,0.83957,1.651004,0.15593,1.365135,0.394934,0.259797,0.474303,0.421312,0.417113,0.66816,0.577889,0.790374,0.538958,0.546215,0.598343,0.634714,0.616636,0.53676,-0.648447,-0.521365,-0.810454,-0.807872,-0.760057,-0.622027,-0.634442,-0.435014,-0.743538,-0.734775,-0.679404,-0.669544,-0.676418,-0.773506,1.921073,5.098039,2.625038,1.847354,1.378787,-0.94062,-0.709017,0.607067,0.555981,0.37087
2.711029,-0.023958,330.702521,0.656689,0.817066,0.466206,27.660761,0.440178,3.863299,2.464609,-31.354979,2.360294,451.542963,0.38817,1.067195,0.35958,2.711915,0.214408,1.87357,0.186041,53.574499,-0.208202,377.142151,-0.005616,1.069766,0.548567,1.920277,0.163743,1.431656,-0.239184,377.031194,-0.001697,1.097585,0.729257,1.620463,0.145214,1.270175,-0.225185,377.079838,-0.00298,1.129639,0.839565,1.651007,0.15593,1.365135,0.394897,0.259747,0.474257,0.421267,0.417069,0.668122,0.577842,0.790343,0.538906,0.546163,0.598297,0.634672,0.616592,0.536708,-0.648536,-0.52149,-0.810549,-0.807981,-0.76016,-0.622071,-0.634494,-0.435031,-0.74361,-0.734844,-0.679459,-0.669595,-0.676471,-0.77358,1.921267,5.097883,2.625282,1.847536,1.378915,-0.940608,-0.709118,0.607091,0.556009,0.370885
2.711029,-0.023967,330.702203,0.656689,0.817066,0.466193,27.660773,0.440178,3.8633,2.46461,-31.355206,2.360308,451.543512,0.38817,1.067194,0.359561,2.711929,0.214408,1.87357,0.186039,53.574893,-0.208202,377.142141,-0.005616,1.069766,0.548553,1.920286,0.163743,1.431656,-0.239184,377.031186,-0.001697,1.097585,0.729245,1.62047,0.145214,1.270175,-0.225185,377.079833,-0.00298,1.129639,0.839556,1.651012,0.15593,1.365135,0.394829,0.259656,0.474175,0.421186,0.416992,0.668053,0.577758,0.790289,0.538813,0.546072,0.598215,0.634598,0.616515,0.536615,-0.648697,-0.521715,-0.810718,-0.808178,-0.760343,-0.622151,-0.634588,-0.435061,-0.74374,-0.734967,-0.679558,-0.669687,-0.676565,-0.773712,1.921614,5.097607,2.625718,1.847859,1.379142,-0.940586,-0.709301,0.607134,0.556061,0.370911
2.711029,-0.023984,330.701568,0.656687,0.817066,0.466166,27.660797,0.440178,3.8633,2.464611,-31.355661,2.360336,451.544609,0.388169,1.067194,0.359524,2.711957,0.214408,1.87357,0.186036,53.575682,-0.208202,377.142122,-0.005615,1.069765,0.548526,1.920305,0.163743,1.431656,-0.239184,377.031169,-0.001697,1.097585,0.729222,1.620483,0.145214,1.270175,-0.225185,377.079823,-0.002979,1.129639,0.839538,1.651022,0.15593,1.365135,0.394703,0.259488,0.474022,0.421035,0.416848,0.667924,0.577602,0.790186,0.538641,0.545902,0.598062,0.63446,0.61637,0.536442,-0.648999,-0.522138,-0.811035,-0.808547,-0.760688,-0.6223,-0.634765,-0.435118,-0.743982,-0.735198,-0.679744,-0.669858,-0.676741,-0.773959,1.922264,5.097089,2.626534,1.848463,1.379565,-0.940544,-0.709645,0.607215,0.556158,0.37096
2.71103,-0.024019,330.700297,0.656685,0.817066,0.466113,27.660844,0.440178,3.8633,2.464615,-31.356571,2.360392,451.546803,0.388167,1.067192,0.359449,2.712013,0.214408,1.873571,0.186031,53.577259,-0.208202,377.142083,-0.005614,1.069765,0.54847,1.920342,0.163743,1.431656,-0.239184,377.031136,-0.001696,1.097584,0.729176,1.620511,0.145214,1.270175,-0.225185,377.079801,-0.002979,1.129639,0.839501,1.651042,0.15593,1.365135,0.394455,0.259154,0.47372,0.420739,0.416563,0.667671,0.577293,0.789984,0.538302,0.545567,0.597761,0.634187,0.616085,0.536101,-0.649597,-0.522976,-0.811661,-0.809275,-0.761369,-0.622594,-0.635115,-0.43523,-0.744461,-0.735653,-0.680111,-0.670196,-0.677088,-0.774447,1.923547,5.096067,2.628146,1.849653,1.3804,-0.940461,-0.710325,0.607375,0.55635,0.371058
2.71103,-0.024036,330.699662,0.656683,0.817066,0.466086,27.660868,0.440178,3.8633,2.464617,-31.357026,2.36042,451.5479,0.388166,1.067192,0.359411,2.712041,0.214408,1.873571,0.186028,53.578048,-0.208202,377.142063,-0.005614,1.069764,0.548442,1.920361,0.163743,1.431656,-0.239184,377.031119,-0.001695,1.097584,0.729153,1.620525,0.145214,1.270175,-0.225185,377.079791,-0.002978,1.129639,0.839482,1.651052,0.15593,1.365135,0.39433,0.258987,0.473568,0.42059,0.41642,0.667544,0.577138,0.789882,0.538132,0.5454,0.597611,0.634051,0.615942,0.535931,-0.649897,-0.523397,-0.811976,-0.809641,-0.761711,-0.622742,-0.63529,-0.435287,-0.744701,-0.735882,-0.680295,-0.670366,-0.677262,-0.774691,1.924191,5.095554,2.628954,1.85025,1.380819,-0.94042,-0.710666,0.607454,0.556446,0.371107
2.711031,-0.024045,330.699344,0.656683,0.817066,0.466073,27.66088,0.440178,3.8633,2.464617,-31.357254,2.360433,451.548448,0.388166,1.067191,0.359392,2.712055,0.214408,1.873571,0.186026,53.578442,-0.208202,377.142054,-0.005613,1.069764,0.548428,1.92037,0.163743,1.431657,-0.239184,377.031111,-0.001695,1.097584,0.729142,1.620532,0.145214,1.270175,-0.225185,377.079785,-0.002978,1.129639,0.839473,1.651057,0.15593,1.365135,0.394261,0.258894,0.473484,0.420507,0.41634,0.667473,0.577052,0.789826,0.538037,0.545306,0.597526,0.633975,0.615862,0.535835,-0.650062,-0.523629,-0.81215,-0.809843,-0.7619,-0.622823,-0.635386,-0.435318,-0.744835,-0.736008,-0.680397,-0.67046,-0.677359,-0.774827,1.924547,5.095269,2.629403,1.850582,1.381052,-0.940397,-0.710853,0.607498,0.556498,0.371134
2.711031,-0.024062,330.698709,0.656681,0.817066,0.466046,27.660903,0.440178,3.863301,2.464619,-31.357709,2.360461,451.549545,0.388165,1.067191,0.359355,2.712083,0.214408,1.873571,0.186024,53.579231,-0.208201,377.142034,-0.005613,1.069764,0.5484,1.920389,0.163743,1.431657,-0.239184,377.031094,-0.001694,1.097584,0.729119,1.620545,0.145214,1.270175,-0.225184,377.079775,-0.002978,1.129638,0.839454,1.651068,0.15593,1.365135,0.394124,0.258711,0.473317,0.420344,0.416183,0.667334,0.576882,0.789714,0.53785,0.545121,0.59736,0.633825,0.615704,0.535647,-0.650389,-0.524087,-0.812494,-0.810243,-0.762274,-0.622985,-0.635578,-0.435379,-0.745098,-0.736258,-0.680599,-0.670645,-0.67755,-0.775095,1.925252,5.094705,2.630289,1.851238,1.381512,-0.940353,-0.711223,0.607584,0.556603,0.371186
2.711032,-0.024096,330.697438,0.656679,0.817066,0.465992,27.660951,0.440178,3.863301,2.464623,-31.358619,2.360517,451.55174,0.388163,1.067189,0.359279,2.712139,0.214408,1.873572,0.186018,53.580808,-0.208201,377.141995,-0.005612,1.069763,0.548343,1.920426,0.163743,1.431657,-0.239184,377.031061,-0.001693,1.097583,0.729072,1.620573,0.145214,1.270176,-0.225184,377.079753,-0.002977,1.129638,0.839417,1.651088,0.15593,1.365135,0.393854,0.258349,0.472989,0.420021,0.415874,0.667058,0.576546,0.789495,0.537482,0.544757,0.597033,0.633529,0.615394,0.535276,-0.651034,-0.524993,-0.813173,-0.811033,-0.763011,-0.623303,-0.635956,-0.4355,-0.745617,-0.736752,-0.680996,-0.671011,-0.677926,-0.775624,1.926643,5.093593,2.632039,1.85253,1.382418,-0.940266,-0.711954,0.607754,0.556808,0.37129
2.711032,-0.024101,330.697279,0.656678,0.817066,0.465985,27.660957,0.440178,3.863301,2.464623,-31.358733,2.360524,451.552014,0.388163,1.067189,0.35927,2.712146,0.214408,1.873572,0.186017,53.581005,-0.208201,377.14199,-0.005612,1.069763,0.548336,1.92043,0.163743,1.431657,-0.239184,377.031057,-0.001693,1.097583,0.729067,1.620576,0.145214,1.270176,-0.225184,377.079751,-0.002977,1.129638,0.839412,1.651091,0.15593,1.365135,0.393814,0.258295,0.472939,0.419972,0.415827,0.667017,0.576495,0.789461,0.537426,0.544701,0.596983,0.633484,0.615347,0.53522,-0.65113,-0.525127,-0.813275,-0.811151,-0.763122,-0.623351,-0.636012,-0.435518,-0.745695,-0.736827,-0.681056,-0.671066,-0.677982,-0.775704,1.926852,5.093424,2.632303,1.852726,1.382556,-0.940253,-0.712062,0.607779,0.556839,0.371306
2.711032,-0.024101,330.697259,0.656678,0.817066,0.465984,27.660958,0.440178,3.863301,2.464623,-31.358747,2.360525,451.552048,0.388163,1.067189,0.359269,2.712147,0.214408,1.873572,0.186017,53.58103,-0.208201,377.14199,-0.005612,1.069763,0.548335,1.920431,0.163743,1.431657,-0.239184,377.031056,-0.001693,1.097583,0.729066,1.620577,0.145214,1.270176,-0.225184,377.07975,-0.002977,1.129638,0.839412,1.651091,0.15593,1.365135,0.393816,0.258299,0.472943,0.419976,0.415831,0.66702,0.576499,0.789464,0.53743,0.544706,0.596987,0.633487,0.615351,0.535224,-0.651125,-0.52512,-0.813268,-0.811143,-0.763115,-0.623347,-0.636009,-0.435517,-0.74569,-0.736821,-0.681052,-0.671063,-0.677979,-0.775699,1.926838,5.093436,2.632285,1.852711,1.382546,-0.940254,-0.712056,0.607778,0.556837,0.371305
2.711032,-0.024102,330.69722,0.656678,0.817066,0.465983,27.660959,0.440178,3.863301,2.464623,-31.358775,2.360527,451.552117,0.388162,1.067189,0.359266,2.712148,0.214408,1.873572,0.186017,53.581079,-0.208201,377.141988,-0.005612,1.069763,0.548334,1.920432,0.163743,1.431657,-0.239184,377.031055,-0.001693,1.097583,0.729064,1.620578,0.145214,1.270176,-0.225184,377.07975,-0.002977,1.129638,0.83941,1.651091,0.15593,1.365135,0.393806,0.258284,0.472929,0.419963,0.415818,0.667009,0.576486,0.789455,0.537415,0.544691,0.596974,0.633475,0.615338,0.535209,-0.65115,-0.525156,-0.813295,-0.811175,-0.763144,-0.62336,-0.636024,-0.435522,-0.745711,-0.736841,-0.681068,-0.671077,-0.677994,-0.77572,1.926893,5.093392,2.632355,1.852763,1.382582,-0.94025,-0.712085,0.607784,0.556845,0.371309
2.711032,-0.024105,330.69714,0.656678,0.817066,0.465979,27.660962,0.440178,3.863301,2.464624,-31.358832,2.36053,451.552254,0.388162,1.067189,0.359262,2.712152,0.214408,1.873572,0.186017,53.581178,-0.208201,377.141986,-0.005612,1.069763,0.54833,1.920434,0.163743,1.431657,-0.239184,377.031053,-0.001693,1.097583,0.729062,1.620579,0.145214,1.270176,-0.225184,377.079749,-0.002977,1.129638,0.839408,1.651093,0.15593,1.365135,0.393787,0.25826,0.472907,0.419941,0.415797,0.66699,0.576463,0.78944,0.53739,0.544666,0.596952,0.633455,0.615317,0.535184,-0.651193,-0.525216,-0.813341,-0.811228,-0.763194,-0.623382,-0.636049,-0.43553,-0.745746,-0.736874,-0.681095,-0.671102,-0.678019,-0.775756,1.926987,5.093317,2.632473,1.852851,1.382643,-0.940245,-0.712134,0.607796,0.556859,0.371316
2.711032,-0.024109,330.696981,0.656678,0.817066,0.465972,27.660968,0.440178,3.863301,2.464624,-31.358946,2.360537,451.552528,0.388162,1.067189,0.359252,2.712159,0.214408,1.873572,0.186016,53.581375,-0.208201,377.141981,-0.005611,1.069763,0.548323,1.920439,0.163743,1.431657,-0.239184,377.031049,-0.001693,1.097583,0.729056,1.620583,0.145214,1.270176,-0.225184,377.079746,-0.002977,1.129638,0.839403,1.651095,0.15593,1.365135,0.393749,0.258208,0.47286,0.419895,0.415753,0.666951,0.576415,0.789409,0.537337,0.544614,0.596905,0.633413,0.615273,0.535131,-0.651285,-0.525345,-0.813438,-0.811341,-0.763299,-0.623427,-0.636103,-0.435547,-0.74582,-0.736945,-0.681151,-0.671154,-0.678073,-0.775831,1.927186,5.093157,2.632723,1.853036,1.382773,-0.940233,-0.712237,0.607819,0.556888,0.37133
2.711032,-0.024111,330.696902,0.656678,0.817066,0.465969,27.660971,0.440178,3.863301,2.464624,-31.359003,2.360541,451.552665,0.388162,1.067189,0.359248,2.712162,0.214408,1.873572,0.186016,53.581474,-0.208201,377.141979,-0.005611,1.069763,0.54832,1.920441,0.163743,1.431657,-0.239184,377.031047,-0.001693,1.097583,0.729053,1.620585,0.145214,1.270176,-0.225184,377.079745,-0.002977,1.129638,0.839401,1.651097,0.15593,1.365135,0.393734,0.258189,0.472842,0.419878,0.415736,0.666936,0.576397,0.789397,0.537317,0.544595,0.596887,0.633397,0.615256,0.535111,-0.65132,-0.525394,-0.813475,-0.811383,-0.763339,-0.623444,-0.636124,-0.435554,-0.745848,-0.736972,-0.681173,-0.671174,-0.678093,-0.77586,1.927261,5.093097,2.632818,1.853106,1.382822,-0.940228,-0.712277,0.607829,0.556899,0.371336
2.711032,-0.024112,330.696862,0.656677,0.817066,0.465967,27.660972,0.440178,3.863301,2.464624,-31.359031,2.360542,451.552734,0.388162,1.067189,0.359245,2.712164,0.214408,1.873572,0.186015,53.581523,-0.208201,377.141977,-0.005611,1.069763,0.548318,1.920443,0.163743,1.431657,-0.239184,377.031046,-0.001693,1.097583,0.729051,1.620585,0.145214,1.270176,-0.225184,377.079744,-0.002977,1.129638,0.8394,1.651097,0.15593,1.365135,0.393719,0.258168,0.472823,0.419859,0.415718,0.66692,0.576377,0.789384,0.537296,0.544573,0.596868,0.633379,0.615238,0.535089,-0.651355,-0.525444,-0.813513,-0.811428,-0.76338,-0.623462,-0.636145,-0.43556,-0.745878,-0.737,-0.681195,-0.671195,-0.678114,-0.77589,1.92734,5.093033,2.632917,1.85318,1.382874,-0.940223,-0.712317,0.607838,0.55691,0.371342
2.711032,-0.024112,330.696861,0.656677,0.817066,0.465967,27.660972,0.440178,3.863301,2.464624,-31.359032,2.360542,451.552736,0.388162,1.067189,0.359245,2.712164,0.214408,1.873572,0.186015,53.581525,-0.208201,377.141977,-0.005611,1.069763,0.548318,1.920443,0.163743,1.431657,-0.239184,377.031046,-0.001693,1.097583,0.729051,1.620585,0.145214,1.270176,-0.225184,377.079744,-0.002977,1.129638,0.8394,1.651097,0.15593,1.365135,0.393727,0.258179,0.472833,0.419869,0.415728,0.666928,0.576388,0.789391,0.537307,0.544585,0.596878,0.633389,0.615248,0.535101,-0.651338,-0.52542,-0.813494,-0.811406,-0.76336,-0.623453,-0.636134,-0.435557,-0.745863,-0.736985,-0.681184,-0.671184,-0.678104,-0.775875,1.9273,5.093066,2.632866,1.853141,1.382847,-0.940225,-0.712298,0.607833,0.556905,0.371339
2.711032,-0.024112,330.696859,0.656677,0.817066,0.465967,27.660973,0.440178,3.863301,2.464624,-31.359034,2.360542,451.55274,0.388162,1.067189,0.359245,2.712164,0.214408,1.873572,0.186015,53.581528,-0.208201,377.141977,-0.005611,1.069763,0.548318,1.920443,0.163743,1.431657,-0.239184,377.031046,-0.001693,1.097583,0.729051,1.620585,0.145214,1.270176,-0.225184,377.079744,-0.002977,1.129638,0.8394,1.651097,0.15593,1.365135,0.393724,0.258175,0.47283,0.419866,0.415725,0.666926,0.576384,0.789389,0.537304,0.544581,0.596875,0.633386,0.615245,0.535097,-0.651344,-0.525428,-0.8135,-0.811413,-0.763366,-0.623456,-0.636137,-0.435558,-0.745867,-0.73699,-0.681188,-0.671187,-0.678107,-0.775879,1.927312,5.093056,2.632882,1.853153,1.382856,-0.940225,-0.712304,0.607835,0.556907,0.37134
2.711032,-0.024112,330.696854,0.656677,0.817066,0.465967,27.660973,0.440178,3.863301,2.464624,-31.359038,2.360543,451.552749,0.388162,1.067189,0.359245,2.712164,0.214408,1.873572,0.186015,53.581534,-0.208201,377.141977,-0.005611,1.069763,0.548317,1.920443,0.163743,1.431657,-0.239184,377.031045,-0.001693,1.097583,0.729051,1.620586,0.145214,1.270176,-0.225184,377.079744,-0.002977,1.129638,0.8394,1.651097,0.15593,1.365135,0.393722,0.258173,0.472828,0.419863,0.415723,0.666924,0.576382,0.789387,0.537301,0.544578,0.596873,0.633384,0.615243,0.535095,-0.651348,-0.525434,-0.813505,-0.811418,-0.763371,-0.623458,-0.63614,-0.435559,-0.745871,-0.736993,-0.68119,-0.67119,-0.67811,-0.775883,1.927322,5.093048,2.632894,1.853163,1.382862,-0.940224,-0.712309,0.607836,0.556908,0.371341
2.711032,-0.024113,330.696844,0.656677,0.817066,0.465967,27.660973,0.440178,3.863301,2.464624,-31.359045,2.360543,451.552766,0.388162,1.067189,0.359244,2.712165,0.214408,1.873572,0.186015,53.581546,-0.208201,377.141977,-0.005611,1.069763,0.548317,1.920443,0.163743,1.431657,-0.239184,377.031045,-0.001693,1.097583,0.729051,1.620586,0.145214,1.270176,-0.225184,377.079744,-0.002977,1.129638,0.839399,1.651098,0.15593,1.365135,0.393719,0.258168,0.472823,0.419859,0.415718,0.66692,0.576377,0.789384,0.537296,0.544573,0.596868,0.633379,0.615238,0.535089,-0.651357,-0.525446,-0.813514,-0.811429,-0.763381,-0.623462,-0.636145,-0.43556,-0.745878,-0.737,-0.681196,-0.671195,-0.678115,-0.77589,1.927341,5.093033,2.632918,1.853181,1.382875,-0.940223,-0.712318,0.607838,0.556911,0.371342
2.711032,-0.024113,330.696824,0.656677,0.817066,0.465966,27.660974,0.440178,3.863301,2.464624,-31.359059,2.360544,451.5528,0.388162,1.067189,0.359243,2.712166,0.214408,1.873572,0.186015,53.581571,-0.208201,377.141976,-0.005611,1.069763,0.548316,1.920444,0.163743,1.431657,-0.239184,377.031045,-0.001693,1.097583,0.72905,1.620586,0.145214,1.270176,-0.225184,377.079743,-0.002977,1.129638,0.839399,1.651098,0.15593,1.365135,0.393717,0.258166,0.472821,0.419857,0.415716,0.666918,0.576375,0.789383,0.537294,0.544571,0.596867,0.633378,0.615236,0.535087,-0.651361,-0.525452,-0.813518,-0.811434,-0.763386,-0.623465,-0.636148,-0.435561,-0.745881,-0.737003,-0.681198,-0.671197,-0.678117,-0.775894,1.92735,5.093026,2.63293,1.853188,1.38288,-0.940222,-0.712324,0.607839,0.556912,0.371343
2.711032,-0.024113,330.696814,0.656677,0.817066,0.465965,27.660974,0.440178,3.863301,2.464624,-31.359066,2.360544,451.552817,0.388162,1.067189,0.359242,2.712166,0.214408,1.873572,0.186015,53.581583,-0.208201,377.141976,-0.005611,1.069763,0.548316,1.920444,0.163743,1.431657,-0.239184,377.031044,-0.001693,1.097583,0.72905,1.620586,0.145214,1.270176,-0.225184,377.079743,-0.002977,1.129638,0.839398,1.651098,0.15593,1.365135,0.393708,0.258153,0.47281,0.419846,0.415705,0.666908,0.576363,0.789375,0.537281,0.544558,0.596855,0.633367,0.615225,0.535074,-0.651382,-0.525481,-0.813541,-0.81146,-0.763411,-0.623475,-0.63616,-0.435565,-0.745899,-0.73702,-0.681212,-0.67121,-0.67813,-0.775912,1.927397,5.092987,2.63299,1.853234,1.382912,-0.94022,-0.712347,0.607845,0.556919,0.371346
2.711032,-0.024113,330.696814,0.656677,0.817066,0.465965,27.660974,0.440178,3.863301,2.464624,-31.359066,2.360544,451.552818,0.388162,1.067189,0.359242,2.712166,0.214408,1.873572,0.186015,53.581584,-0.208201,377.141976,-0.005611,1.069763,0.548316,1.920444,0.163743,1.431657,-0.239184,377.031044,-0.001693,1.097583,0.72905,1.620586,0.145214,1.270176,-0.225184,377.079743,-0.002977,1.129638,0.839398,1.651098,0.15593,1.365135,0.393716,0.258165,0.47282,0.419856,0.415715,0.666917,0.576374,0.789382,0.537293,0.54457,0.596866,0.633377,0.615236,0.535086,-0.651363,-0.525456,-0.813521,-0.811437,-0.763389,-0.623466,-0.636149,-0.435562,-0.745883,-0.737005,-0.6812,-0.671198,-0.678118,-0.775895,1.927354,5.093022,2.632935,1.853192,1.382883,-0.940222,-0.712326,0.60784,0.556913,0.371343
2.711032,-0.024113,330.696813,0.656677,0.817066,0.465965,27.660974,0.440178,3.863301,2.464625,-31.359067,2.360544,451.552819,0.388162,1.067189,0.359242,2.712166,0.214408,1.873572,0.186015,53.581584,-0.208201,377.141976,-0.005611,1.069763,0.548316,1.920444,0.163743,1.431657,-0.239184,377.031044,-0.001693,1.097583,0.72905,1.620586,0.145214,1.270176,-0.225184,377.079743,-0.002977,1.129638,0.839398,1.651098,0.15593,1.365135,0.393714,0.258162,0.472818,0.419853,0.415713,0.666915,0.576372,0.78938,0.53729,0.544567,0.596863,0.633374,0.615233,0.535083,-0.651368,-0.525462,-0.813526,-0.811443,-0.763394,-0.623468,-0.636152,-0.435563,-0.745887,-0.737009,-0.681203,-0.671201,-0.678121,-0.775899,1.927365,5.093013,2.632949,1.853203,1.38289,-0.940221,-0.712331,0.607841,0.556914,0.371344
2.711032,-0.024113,330.696812,0.656677,0.817066,0.465965,27.660974,0.440178,3.863301,2.464625,-31.359068,2.360545,451.552821,0.388162,1.067189,0.359242,2.712166,0.214408,1.873572,0.186015,53.581586,-0.208201,377.141976,-0.005611,1.069763,0.548316,1.920444,0.163743,1.431657,-0.239184,377.031044,-0.001693,1.097583,0.72905,1.620586,0.145214,1.270176,-0.225184,377.079743,-0.002977,1.129638,0.839398,1.651098,0.15593,1.365135,0.393713,0.25816,0.472816,0.419852,0.415712,0.666914,0.57637,0.789379,0.537288,0.544566,0.596862,0.633373,0.615232,0.535082,-0.651371,-0.525465,-0.813528,-0.811446,-0.763397,-0.623469,-0.636153,-0.435563,-0.745889,-0.737011,-0.681204,-0.671203,-0.678123,-0.775902,1.927371,5.093009,2.632956,1.853208,1.382894,-0.940221,-0.712334,0.607842,0.556915,0.371344
2.711032,-0.024114,330.696809,0.656677,0.817066,0.465965,27.660974,0.440178,3.863301,2.464625,-31.359069,2.360545,451.552825,0.388162,1.067189,0.359242,2.712166,0.214408,1.873572,0.186015,53.581589,-0.208201,377.141976,-0.005611,1.069763,0.548315,1.920444,0.163743,1.431657,-0.239184,377.031044,-0.001693,1.097583,0.729049,1.620587,0.145214,1.270176,-0.225184,377.079743,-0.002977,1.129638,0.839398,1.651098,0.15593,1.365135,0.393711,0.258157,0.472814,0.419849,0.415709,0.666912,0.576368,0.789378,0.537285,0.544563,0.596859,0.633371,0.615229,0.535079,-0.651375,-0.525472,-0.813534,-0.811452,-0.763403,-0.623472,-0.636156,-0.435564,-0.745893,-0.737014,-0.681207,-0.671206,-0.678126,-0.775906,1.927381,5.093,2.632969,1.853218,1.382901,-0.940221,-0.712339,0.607843,0.556917,0.371345
